,fname,tnum,task_phase,trial_type,forced,picked_best,rt,ch_side,left_type,left_prob,right_type,right_prob,chosen_prob,chosen_type,best_type,best_prob,best_side
638,K20240224,638.0,3.0,2.0,-1.0,1.0,292.0,-1.0,2.0,20.0,2.0,0.0,20.0,2.0,2.0,20.0,-1.0
639,K20240224,639.0,3.0,3.0,0.0,1.0,198.0,-1.0,1.0,80.0,2.0,50.0,80.0,1.0,1.0,80.0,-1.0
640,K20240224,640.0,3.0,5.0,0.0,0.0,173.0,1.0,2.0,20.0,1.0,20.0,20.0,1.0,,20.0,1.0
641,K20240224,641.0,3.0,4.0,0.0,1.0,165.0,1.0,1.0,50.0,2.0,80.0,80.0,2.0,2.0,80.0,1.0
642,K20240224,642.0,3.0,2.0,0.0,1.0,153.0,-1.0,2.0,80.0,2.0,50.0,80.0,2.0,2.0,80.0,-1.0
643,K20240224,643.0,3.0,1.0,1.0,1.0,208.0,1.0,1.0,0.0,1.0,20.0,20.0,1.0,1.0,20.0,1.0
644,K20240224,644.0,3.0,1.0,0.0,1.0,189.0,-1.0,1.0,50.0,1.0,20.0,50.0,1.0,1.0,50.0,-1.0
645,K20240224,645.0,3.0,1.0,-1.0,1.0,187.0,-1.0,1.0,50.0,1.0,0.0,50.0,1.0,1.0,50.0,-1.0
646,K20240224,646.0,3.0,1.0,-1.0,1.0,184.0,-1.0,1.0,20.0,1.0,0.0,20.0,1.0,1.0,20.0,-1.0
647,K20240224,647.0,3.0,1.0,1.0,1.0,162.0,1.0,1.0,0.0,1.0,50.0,50.0,1.0,1.0,50.0,1.0
648,K20240224,648.0,3.0,5.0,0.0,0.0,179.0,1.0,2.0,50.0,1.0,50.0,50.0,1.0,,50.0,1.0
649,K20240224,649.0,3.0,2.0,1.0,1.0,173.0,1.0,2.0,0.0,2.0,80.0,80.0,2.0,2.0,80.0,1.0
650,K20240224,650.0,3.0,1.0,0.0,1.0,200.0,-1.0,1.0,80.0,1.0,20.0,80.0,1.0,1.0,80.0,-1.0
651,K20240224,651.0,3.0,5.0,0.0,0.0,198.0,-1.0,1.0,50.0,2.0,50.0,50.0,1.0,,50.0,1.0
652,K20240224,652.0,3.0,2.0,1.0,1.0,195.0,1.0,2.0,0.0,2.0,50.0,50.0,2.0,2.0,50.0,1.0
653,K20240224,653.0,3.0,3.0,0.0,1.0,171.0,-1.0,1.0,80.0,2.0,20.0,80.0,1.0,1.0,80.0,-1.0
654,K20240224,654.0,3.0,2.0,1.0,1.0,203.0,1.0,2.0,0.0,2.0,20.0,20.0,2.0,2.0,20.0,1.0
655,K20240224,655.0,3.0,5.0,0.0,0.0,171.0,1.0,1.0,80.0,2.0,80.0,80.0,2.0,,80.0,1.0
656,K20240224,656.0,3.0,1.0,1.0,1.0,170.0,1.0,1.0,0.0,1.0,80.0,80.0,1.0,1.0,80.0,1.0
657,K20240224,657.0,3.0,3.0,0.0,1.0,162.0,1.0,2.0,20.0,1.0,80.0,80.0,1.0,1.0,80.0,1.0
658,K20240224,658.0,3.0,5.0,0.0,0.0,177.0,-1.0,2.0,80.0,1.0,80.0,80.0,2.0,,80.0,1.0
659,K20240224,659.0,3.0,5.0,0.0,0.0,175.0,-1.0,1.0,20.0,2.0,20.0,20.0,1.0,,20.0,1.0
660,K20240224,660.0,3.0,1.0,0.0,1.0,193.0,1.0,1.0,50.0,1.0,80.0,80.0,1.0,1.0,80.0,1.0
661,K20240224,661.0,3.0,3.0,0.0,1.0,187.0,1.0,2.0,20.0,1.0,50.0,50.0,1.0,1.0,50.0,1.0
662,K20240224,662.0,3.0,1.0,0.0,1.0,183.0,1.0,1.0,20.0,1.0,80.0,80.0,1.0,1.0,80.0,1.0
663,K20240224,663.0,3.0,2.0,-1.0,1.0,174.0,-1.0,2.0,50.0,2.0,0.0,50.0,2.0,2.0,50.0,-1.0
664,K20240224,664.0,3.0,3.0,0.0,1.0,186.0,-1.0,1.0,50.0,2.0,20.0,50.0,1.0,1.0,50.0,-1.0
665,K20240224,665.0,3.0,3.0,0.0,1.0,185.0,1.0,2.0,50.0,1.0,80.0,80.0,1.0,1.0,80.0,1.0
666,K20240224,666.0,3.0,4.0,0.0,1.0,286.0,-1.0,2.0,50.0,1.0,20.0,50.0,2.0,2.0,50.0,-1.0
667,K20240224,667.0,3.0,2.0,0.0,1.0,159.0,-1.0,2.0,80.0,2.0,20.0,80.0,2.0,2.0,80.0,-1.0
668,K20240224,668.0,3.0,4.0,0.0,1.0,185.0,-1.0,2.0,80.0,1.0,20.0,80.0,2.0,2.0,80.0,-1.0
669,K20240224,669.0,3.0,1.0,0.0,0.0,198.0,1.0,1.0,80.0,1.0,50.0,50.0,1.0,1.0,80.0,-1.0
670,K20240224,670.0,3.0,1.0,-1.0,1.0,190.0,-1.0,1.0,80.0,1.0,0.0,80.0,1.0,1.0,80.0,-1.0
671,K20240224,671.0,3.0,4.0,0.0,1.0,161.0,1.0,1.0,20.0,2.0,50.0,50.0,2.0,2.0,50.0,1.0
672,K20240224,672.0,3.0,2.0,-1.0,1.0,157.0,-1.0,2.0,80.0,2.0,0.0,80.0,2.0,2.0,80.0,-1.0
673,K20240224,673.0,3.0,5.0,0.0,0.0,189.0,1.0,2.0,20.0,1.0,20.0,20.0,1.0,,20.0,1.0
674,K20240224,674.0,3.0,1.0,0.0,0.0,169.0,1.0,1.0,80.0,1.0,50.0,50.0,1.0,1.0,80.0,-1.0
675,K20240224,675.0,3.0,5.0,0.0,0.0,206.0,1.0,2.0,80.0,1.0,80.0,80.0,1.0,,80.0,1.0
676,K20240224,676.0,3.0,3.0,0.0,1.0,172.0,-1.0,1.0,50.0,2.0,20.0,50.0,1.0,1.0,50.0,-1.0
677,K20240224,677.0,3.0,2.0,-1.0,1.0,177.0,-1.0,2.0,80.0,2.0,0.0,80.0,2.0,2.0,80.0,-1.0
678,K20240224,678.0,3.0,3.0,0.0,1.0,181.0,1.0,2.0,20.0,1.0,50.0,50.0,1.0,1.0,50.0,1.0
679,K20240224,679.0,3.0,1.0,-1.0,1.0,193.0,-1.0,1.0,20.0,1.0,0.0,20.0,1.0,1.0,20.0,-1.0
680,K20240224,680.0,3.0,2.0,1.0,1.0,140.0,1.0,2.0,0.0,2.0,80.0,80.0,2.0,2.0,80.0,1.0
681,K20240224,681.0,3.0,4.0,0.0,1.0,161.0,-1.0,2.0,80.0,1.0,50.0,80.0,2.0,2.0,80.0,-1.0
682,K20240224,682.0,3.0,5.0,0.0,0.0,210.0,1.0,2.0,50.0,1.0,50.0,50.0,1.0,,50.0,1.0
683,K20240224,683.0,3.0,1.0,-1.0,1.0,190.0,-1.0,1.0,50.0,1.0,0.0,50.0,1.0,1.0,50.0,-1.0
684,K20240224,684.0,3.0,3.0,0.0,0.0,169.0,1.0,1.0,80.0,2.0,50.0,50.0,2.0,1.0,80.0,-1.0
685,K20240224,685.0,3.0,2.0,0.0,1.0,154.0,-1.0,2.0,80.0,2.0,20.0,80.0,2.0,2.0,80.0,-1.0
686,K20240224,686.0,3.0,1.0,0.0,1.0,176.0,1.0,1.0,20.0,1.0,50.0,50.0,1.0,1.0,50.0,1.0
687,K20240224,687.0,3.0,1.0,1.0,1.0,163.0,1.0,1.0,0.0,1.0,80.0,80.0,1.0,1.0,80.0,1.0
688,K20240224,688.0,3.0,5.0,0.0,0.0,381.0,1.0,1.0,20.0,2.0,20.0,20.0,2.0,,20.0,1.0
689,K20240224,689.0,3.0,1.0,0.0,1.0,180.0,1.0,1.0,20.0,1.0,80.0,80.0,1.0,1.0,80.0,1.0
690,K20240224,690.0,3.0,1.0,0.0,1.0,202.0,-1.0,1.0,80.0,1.0,20.0,80.0,1.0,1.0,80.0,-1.0
691,K20240224,691.0,3.0,4.0,0.0,1.0,196.0,1.0,1.0,20.0,2.0,50.0,50.0,2.0,2.0,50.0,1.0
692,K20240224,692.0,3.0,2.0,-1.0,1.0,169.0,-1.0,2.0,50.0,2.0,0.0,50.0,2.0,2.0,50.0,-1.0
693,K20240224,693.0,3.0,3.0,0.0,1.0,182.0,1.0,2.0,50.0,1.0,80.0,80.0,1.0,1.0,80.0,1.0
694,K20240224,694.0,3.0,1.0,1.0,1.0,159.0,1.0,1.0,0.0,1.0,20.0,20.0,1.0,1.0,20.0,1.0
695,K20240224,695.0,3.0,3.0,0.0,1.0,154.0,1.0,2.0,20.0,1.0,80.0,80.0,1.0,1.0,80.0,1.0
696,K20240224,696.0,3.0,4.0,0.0,1.0,202.0,-1.0,2.0,50.0,1.0,20.0,50.0,2.0,2.0,50.0,-1.0
697,K20240224,697.0,3.0,2.0,0.0,1.0,155.0,1.0,2.0,20.0,2.0,80.0,80.0,2.0,2.0,80.0,1.0
698,K20240224,698.0,3.0,2.0,1.0,1.0,142.0,1.0,2.0,0.0,2.0,50.0,50.0,2.0,2.0,50.0,1.0
699,K20240224,699.0,3.0,4.0,0.0,1.0,159.0,-1.0,2.0,80.0,1.0,20.0,80.0,2.0,2.0,80.0,-1.0
700,K20240224,700.0,3.0,1.0,1.0,1.0,169.0,1.0,1.0,0.0,1.0,50.0,50.0,1.0,1.0,50.0,1.0
701,K20240224,701.0,3.0,4.0,0.0,1.0,175.0,1.0,1.0,20.0,2.0,80.0,80.0,2.0,2.0,80.0,1.0
702,K20240224,702.0,3.0,1.0,0.0,1.0,189.0,-1.0,1.0,50.0,1.0,20.0,50.0,1.0,1.0,50.0,-1.0
703,K20240224,703.0,3.0,1.0,-1.0,1.0,180.0,-1.0,1.0,80.0,1.0,0.0,80.0,1.0,1.0,80.0,-1.0
704,K20240224,704.0,3.0,2.0,0.0,1.0,184.0,-1.0,2.0,80.0,2.0,50.0,80.0,2.0,2.0,80.0,-1.0
705,K20240224,705.0,3.0,2.0,0.0,1.0,188.0,1.0,2.0,20.0,2.0,50.0,50.0,2.0,2.0,50.0,1.0
706,K20240224,706.0,3.0,2.0,-1.0,1.0,221.0,-1.0,2.0,20.0,2.0,0.0,20.0,2.0,2.0,20.0,-1.0
707,K20240224,707.0,3.0,2.0,0.0,1.0,147.0,1.0,2.0,50.0,2.0,80.0,80.0,2.0,2.0,80.0,1.0
708,K20240224,708.0,3.0,2.0,1.0,1.0,187.0,1.0,2.0,0.0,2.0,20.0,20.0,2.0,2.0,20.0,1.0
709,K20240224,709.0,3.0,5.0,0.0,0.0,287.0,1.0,1.0,50.0,2.0,50.0,50.0,2.0,,50.0,1.0
710,K20240224,710.0,3.0,3.0,0.0,1.0,173.0,-1.0,1.0,80.0,2.0,20.0,80.0,1.0,1.0,80.0,-1.0
711,K20240224,711.0,3.0,4.0,0.0,1.0,176.0,1.0,1.0,50.0,2.0,80.0,80.0,2.0,2.0,80.0,1.0
712,K20240224,712.0,3.0,2.0,0.0,1.0,185.0,-1.0,2.0,50.0,2.0,20.0,50.0,2.0,2.0,50.0,-1.0
713,K20240224,713.0,3.0,1.0,0.0,1.0,178.0,1.0,1.0,50.0,1.0,80.0,80.0,1.0,1.0,80.0,1.0
714,K20240224,714.0,3.0,5.0,0.0,0.0,176.0,1.0,1.0,80.0,2.0,80.0,80.0,2.0,,80.0,1.0
715,K20240224,715.0,3.0,2.0,0.0,1.0,154.0,1.0,2.0,50.0,2.0,80.0,80.0,2.0,2.0,80.0,1.0
716,K20240224,716.0,3.0,1.0,-1.0,1.0,197.0,-1.0,1.0,50.0,1.0,0.0,50.0,1.0,1.0,50.0,-1.0
717,K20240224,717.0,3.0,2.0,0.0,1.0,193.0,-1.0,2.0,50.0,2.0,20.0,50.0,2.0,2.0,50.0,-1.0
718,K20240224,718.0,3.0,1.0,0.0,0.0,174.0,1.0,1.0,80.0,1.0,50.0,50.0,1.0,1.0,80.0,-1.0
719,K20240224,719.0,3.0,2.0,1.0,1.0,182.0,1.0,2.0,0.0,2.0,50.0,50.0,2.0,2.0,50.0,1.0
720,K20240224,720.0,3.0,1.0,0.0,1.0,204.0,-1.0,1.0,80.0,1.0,20.0,80.0,1.0,1.0,80.0,-1.0
721,K20240224,721.0,3.0,4.0,0.0,1.0,192.0,-1.0,2.0,50.0,1.0,20.0,50.0,2.0,2.0,50.0,-1.0
722,K20240224,722.0,3.0,2.0,-1.0,1.0,209.0,-1.0,2.0,50.0,2.0,0.0,50.0,2.0,2.0,50.0,-1.0
723,K20240224,723.0,3.0,2.0,1.0,1.0,212.0,1.0,2.0,0.0,2.0,20.0,20.0,2.0,2.0,20.0,1.0
724,K20240224,724.0,3.0,2.0,-1.0,1.0,141.0,-1.0,2.0,80.0,2.0,0.0,80.0,2.0,2.0,80.0,-1.0
725,K20240224,725.0,3.0,1.0,0.0,1.0,155.0,1.0,1.0,20.0,1.0,50.0,50.0,1.0,1.0,50.0,1.0
726,K20240224,726.0,3.0,1.0,1.0,1.0,190.0,1.0,1.0,0.0,1.0,20.0,20.0,1.0,1.0,20.0,1.0
727,K20240224,727.0,3.0,1.0,0.0,1.0,191.0,-1.0,1.0,50.0,1.0,20.0,50.0,1.0,1.0,50.0,-1.0
728,K20240224,728.0,3.0,4.0,0.0,1.0,164.0,1.0,1.0,20.0,2.0,80.0,80.0,2.0,2.0,80.0,1.0
729,K20240224,729.0,3.0,5.0,0.0,0.0,172.0,1.0,2.0,20.0,1.0,20.0,20.0,1.0,,20.0,1.0
730,K20240224,730.0,3.0,2.0,-1.0,1.0,214.0,-1.0,2.0,20.0,2.0,0.0,20.0,2.0,2.0,20.0,-1.0
731,K20240224,731.0,3.0,1.0,1.0,1.0,162.0,1.0,1.0,0.0,1.0,50.0,50.0,1.0,1.0,50.0,1.0
732,K20240224,732.0,3.0,5.0,0.0,0.0,174.0,-1.0,2.0,80.0,1.0,80.0,80.0,2.0,,80.0,1.0
733,K20240224,733.0,3.0,2.0,0.0,1.0,171.0,-1.0,2.0,80.0,2.0,20.0,80.0,2.0,2.0,80.0,-1.0
734,K20240224,734.0,3.0,5.0,0.0,0.0,499.0,1.0,2.0,50.0,1.0,50.0,50.0,1.0,,50.0,1.0
735,K20240224,735.0,3.0,1.0,0.0,1.0,175.0,1.0,1.0,20.0,1.0,80.0,80.0,1.0,1.0,80.0,1.0
736,K20240224,736.0,3.0,4.0,0.0,1.0,170.0,1.0,1.0,50.0,2.0,80.0,80.0,2.0,2.0,80.0,1.0
737,K20240224,737.0,3.0,5.0,0.0,0.0,236.0,1.0,1.0,20.0,2.0,20.0,20.0,2.0,,20.0,1.0
738,K20240224,738.0,3.0,3.0,0.0,1.0,171.0,1.0,2.0,50.0,1.0,80.0,80.0,1.0,1.0,80.0,1.0
739,K20240224,739.0,3.0,5.0,0.0,0.0,172.0,1.0,1.0,80.0,2.0,80.0,80.0,2.0,,80.0,1.0
740,K20240224,740.0,3.0,3.0,0.0,1.0,196.0,-1.0,1.0,50.0,2.0,20.0,50.0,1.0,1.0,50.0,-1.0
741,K20240224,741.0,3.0,3.0,0.0,1.0,182.0,-1.0,1.0,80.0,2.0,20.0,80.0,1.0,1.0,80.0,-1.0
742,K20240224,742.0,3.0,1.0,-1.0,1.0,197.0,-1.0,1.0,20.0,1.0,0.0,20.0,1.0,1.0,20.0,-1.0
743,K20240224,743.0,3.0,3.0,0.0,1.0,167.0,1.0,2.0,20.0,1.0,80.0,80.0,1.0,1.0,80.0,1.0
744,K20240224,744.0,3.0,2.0,1.0,1.0,167.0,1.0,2.0,0.0,2.0,80.0,80.0,2.0,2.0,80.0,1.0
745,K20240224,745.0,3.0,3.0,0.0,0.0,171.0,1.0,1.0,80.0,2.0,50.0,50.0,2.0,1.0,80.0,-1.0
746,K20240224,746.0,3.0,1.0,-1.0,1.0,189.0,-1.0,1.0,80.0,1.0,0.0,80.0,1.0,1.0,80.0,-1.0
747,K20240224,747.0,3.0,4.0,0.0,1.0,170.0,-1.0,2.0,80.0,1.0,20.0,80.0,2.0,2.0,80.0,-1.0
748,K20240224,748.0,3.0,1.0,1.0,1.0,181.0,1.0,1.0,0.0,1.0,80.0,80.0,1.0,1.0,80.0,1.0
749,K20240224,749.0,3.0,4.0,0.0,1.0,173.0,1.0,1.0,20.0,2.0,50.0,50.0,2.0,2.0,50.0,1.0
750,K20240224,750.0,3.0,2.0,0.0,1.0,144.0,1.0,2.0,20.0,2.0,80.0,80.0,2.0,2.0,80.0,1.0
751,K20240224,751.0,3.0,4.0,0.0,1.0,203.0,-1.0,2.0,80.0,1.0,50.0,80.0,2.0,2.0,80.0,-1.0
752,K20240224,752.0,3.0,5.0,0.0,0.0,327.0,1.0,1.0,50.0,2.0,50.0,50.0,2.0,,50.0,1.0
753,K20240224,753.0,3.0,1.0,0.0,1.0,159.0,1.0,1.0,50.0,1.0,80.0,80.0,1.0,1.0,80.0,1.0
754,K20240224,754.0,3.0,2.0,0.0,1.0,183.0,-1.0,2.0,80.0,2.0,50.0,80.0,2.0,2.0,80.0,-1.0
755,K20240224,755.0,3.0,2.0,0.0,1.0,178.0,1.0,2.0,20.0,2.0,50.0,50.0,2.0,2.0,50.0,1.0
756,K20240224,756.0,3.0,3.0,0.0,1.0,162.0,1.0,2.0,20.0,1.0,50.0,50.0,1.0,1.0,50.0,1.0
757,K20240224,757.0,3.0,1.0,-1.0,1.0,165.0,-1.0,1.0,50.0,1.0,0.0,50.0,1.0,1.0,50.0,-1.0
758,K20240224,758.0,3.0,1.0,1.0,1.0,181.0,1.0,1.0,0.0,1.0,50.0,50.0,1.0,1.0,50.0,1.0
759,K20240224,759.0,3.0,1.0,-1.0,1.0,186.0,-1.0,1.0,80.0,1.0,0.0,80.0,1.0,1.0,80.0,-1.0
760,K20240224,760.0,3.0,2.0,0.0,1.0,145.0,1.0,2.0,20.0,2.0,80.0,80.0,2.0,2.0,80.0,1.0
761,K20240224,761.0,3.0,2.0,1.0,1.0,243.0,1.0,2.0,0.0,2.0,20.0,20.0,2.0,2.0,20.0,1.0
762,K20240224,762.0,3.0,1.0,0.0,1.0,175.0,1.0,1.0,20.0,1.0,80.0,80.0,1.0,1.0,80.0,1.0
763,K20240224,763.0,3.0,1.0,0.0,1.0,286.0,-1.0,1.0,80.0,1.0,50.0,80.0,1.0,1.0,80.0,-1.0
764,K20240224,764.0,3.0,5.0,0.0,0.0,413.0,1.0,1.0,20.0,2.0,20.0,20.0,2.0,,20.0,1.0
765,K20240224,765.0,3.0,2.0,0.0,1.0,182.0,-1.0,2.0,80.0,2.0,50.0,80.0,2.0,2.0,80.0,-1.0
766,K20240224,766.0,3.0,1.0,0.0,1.0,171.0,1.0,1.0,20.0,1.0,50.0,50.0,1.0,1.0,50.0,1.0
767,K20240224,767.0,3.0,4.0,0.0,1.0,160.0,-1.0,2.0,80.0,1.0,20.0,80.0,2.0,2.0,80.0,-1.0
768,K20240224,768.0,3.0,3.0,0.0,1.0,185.0,-1.0,1.0,50.0,2.0,20.0,50.0,1.0,1.0,50.0,-1.0
769,K20240224,769.0,3.0,5.0,0.0,0.0,208.0,-1.0,2.0,80.0,1.0,80.0,80.0,2.0,,80.0,1.0
770,K20240224,770.0,3.0,5.0,0.0,0.0,158.0,1.0,1.0,80.0,2.0,80.0,80.0,2.0,,80.0,1.0
771,K20240224,771.0,3.0,1.0,1.0,1.0,163.0,1.0,1.0,0.0,1.0,80.0,80.0,1.0,1.0,80.0,1.0
772,K20240224,772.0,3.0,1.0,0.0,1.0,167.0,1.0,1.0,50.0,1.0,80.0,80.0,1.0,1.0,80.0,1.0
773,K20240224,773.0,3.0,2.0,0.0,1.0,163.0,1.0,2.0,20.0,2.0,50.0,50.0,2.0,2.0,50.0,1.0
774,K20240224,774.0,3.0,2.0,-1.0,1.0,184.0,-1.0,2.0,50.0,2.0,0.0,50.0,2.0,2.0,50.0,-1.0
775,K20240224,775.0,3.0,3.0,0.0,1.0,171.0,1.0,2.0,20.0,1.0,80.0,80.0,1.0,1.0,80.0,1.0
776,K20240224,776.0,3.0,1.0,0.0,1.0,200.0,-1.0,1.0,80.0,1.0,20.0,80.0,1.0,1.0,80.0,-1.0
777,K20240224,777.0,3.0,3.0,0.0,1.0,169.0,1.0,2.0,20.0,1.0,50.0,50.0,1.0,1.0,50.0,1.0
778,K20240224,778.0,3.0,2.0,0.0,1.0,178.0,1.0,2.0,50.0,2.0,80.0,80.0,2.0,2.0,80.0,1.0
779,K20240224,779.0,3.0,2.0,1.0,1.0,154.0,1.0,2.0,0.0,2.0,80.0,80.0,2.0,2.0,80.0,1.0
780,K20240224,780.0,3.0,3.0,0.0,1.0,185.0,-1.0,1.0,80.0,2.0,50.0,80.0,1.0,1.0,80.0,-1.0
781,K20240224,781.0,3.0,5.0,0.0,0.0,170.0,1.0,2.0,20.0,1.0,20.0,20.0,1.0,,20.0,1.0
782,K20240224,782.0,3.0,3.0,0.0,1.0,184.0,-1.0,1.0,80.0,2.0,20.0,80.0,1.0,1.0,80.0,-1.0
783,K20240224,783.0,3.0,1.0,1.0,1.0,183.0,1.0,1.0,0.0,1.0,20.0,20.0,1.0,1.0,20.0,1.0
784,K20240224,784.0,3.0,2.0,1.0,1.0,171.0,1.0,2.0,0.0,2.0,50.0,50.0,2.0,2.0,50.0,1.0
785,K20240224,785.0,3.0,2.0,-1.0,1.0,197.0,-1.0,2.0,20.0,2.0,0.0,20.0,2.0,2.0,20.0,-1.0
786,K20240224,786.0,3.0,2.0,-1.0,1.0,157.0,-1.0,2.0,80.0,2.0,0.0,80.0,2.0,2.0,80.0,-1.0
787,K20240224,787.0,3.0,4.0,0.0,1.0,178.0,1.0,1.0,20.0,2.0,50.0,50.0,2.0,2.0,50.0,1.0
788,K20240224,788.0,3.0,2.0,0.0,1.0,142.0,-1.0,2.0,80.0,2.0,20.0,80.0,2.0,2.0,80.0,-1.0
789,K20240224,789.0,3.0,1.0,0.0,1.0,195.0,-1.0,1.0,50.0,1.0,20.0,50.0,1.0,1.0,50.0,-1.0
790,K20240224,790.0,3.0,5.0,0.0,0.0,215.0,1.0,2.0,50.0,1.0,50.0,50.0,1.0,,50.0,1.0
791,K20240224,791.0,3.0,4.0,0.0,1.0,174.0,1.0,1.0,50.0,2.0,80.0,80.0,2.0,2.0,80.0,1.0
792,K20240224,792.0,3.0,4.0,0.0,1.0,162.0,1.0,1.0,20.0,2.0,80.0,80.0,2.0,2.0,80.0,1.0
793,K20240224,793.0,3.0,4.0,0.0,1.0,181.0,-1.0,2.0,80.0,1.0,50.0,80.0,2.0,2.0,80.0,-1.0
794,K20240224,794.0,3.0,1.0,-1.0,1.0,194.0,-1.0,1.0,20.0,1.0,0.0,20.0,1.0,1.0,20.0,-1.0
795,K20240224,795.0,3.0,2.0,0.0,1.0,171.0,-1.0,2.0,50.0,2.0,20.0,50.0,2.0,2.0,50.0,-1.0
796,K20240224,796.0,3.0,5.0,0.0,0.0,501.0,1.0,1.0,50.0,2.0,50.0,50.0,2.0,,50.0,1.0
797,K20240224,797.0,3.0,3.0,0.0,1.0,178.0,1.0,2.0,50.0,1.0,80.0,80.0,1.0,1.0,80.0,1.0
